year,county_fips,state,county_name,Dcandidatevotes,Rcandidatevotes,totalvotes,RATE,,
2008,01057,GEORGIA,IRWIN,1197,2605,3828,-0.777614249,,
2008,01059,GEORGIA,JACKSON,4950,17776,22960,-1.278461656,,
2008,01061,GEORGIA,JASPER,1935,3916,5904,-0.704963398,,
2008,01063,GEORGIA,JEFF DAVIS,1356,3867,5278,-1.047939823,,
2008,01065,GEORGIA,JEFFERSON,4149,3061,7234,0.304125681,,
2008,01067,GEORGIA,JENKINS,1482,1936,3440,-0.267231462,,
2008,01069,GEORGIA,JOHNSON,1198,2426,3647,-0.705590311,,
2008,01071,GEORGIA,JONES,4572,7782,12438,-0.531862629,,
2008,01073,GEORGIA,LAMAR,2752,4873,7688,-0.571381844,,
2008,01075,GEORGIA,LANIER,1062,1787,2873,-0.520384313,,
2008,01077,GEORGIA,LAURENS,7769,12052,19937,-0.439089165,,
2008,01079,GEORGIA,LEE,3100,9925,13087,-1.163654715,,
2008,01081,GEORGIA,LIBERTY,10474,5828,16376,0.586222108,,
2008,01083,GEORGIA,LINCOLN,1650,2731,4416,-0.503892555,,
2008,01085,GEORGIA,LONG,1288,2119,3450,-0.497853652,,
2008,01087,GEORGIA,LOWNDES,17651,21296,39240,-0.187726823,,
2008,01089,GEORGIA,LUMPKIN,2586,8326,11075,-1.169270868,,
2008,01091,GEORGIA,MCDUFFIE,3989,5400,9544,-0.302858381,,
2008,01093,GEORGIA,MCINTOSH,2905,3282,6236,-0.122019602,,
2008,01095,GEORGIA,MACON,3251,1712,4984,0.641300364,,
2008,01097,GEORGIA,MADISON,2965,8226,11365,-1.020422837,,
2008,01099,GEORGIA,MARION,1381,1772,3188,-0.249300978,,
2008,01101,GEORGIA,MERIWETHER,4465,4982,9504,-0.109562203,,
2008,01103,GEORGIA,MILLER,818,1899,2738,-0.842220374,,
2008,01105,GEORGIA,MITCHELL,3872,4201,8120,-0.081551423,,
2008,01107,GEORGIA,MONROE,4106,7933,12131,-0.658581956,,
2008,01109,GEORGIA,MONTGOMERY,1045,2521,3590,-0.880638763,,
2008,01111,GEORGIA,MORGAN,3091,5987,9151,-0.661095789,,
2008,01113,GEORGIA,MURRAY,3026,8180,11382,-0.994450535,,
2008,01115,GEORGIA,MUSCOGEE,44158,29568,74065,0.401081416,,
2008,01117,GEORGIA,NEWTON,20827,20337,41435,0.023808335,,
2008,01119,GEORGIA,OCONEE,4825,12120,17132,-0.921046246,,
2008,01121,GEORGIA,OGLETHORPE,2232,4144,6447,-0.61876346,,
2008,01123,GEORGIA,PAULDING,17229,39192,56985,-0.821878634,,
2008,01125,GEORGIA,PEACH,5927,5173,11165,0.136065392,,
2008,01127,GEORGIA,PICKENS,2595,10004,12786,-1.349398496,,
2008,01129,GEORGIA,PIERCE,1253,5500,6791,-1.479207416,,
2008,01131,GEORGIA,PIKE,1575,6547,8203,-1.424751657,,
2008,01133,GEORGIA,POLK,4052,9850,14113,-0.888260869,,
2008,02001,GEORGIA,PULASKI,1377,2553,3953,-0.617361919,,
2008,02002,GEORGIA,PUTNAM,3102,5966,9132,-0.654029621,,
2008,02003,GEORGIA,QUITMAN,597,509,1114,0.159469097,,
2008,02004,GEORGIA,RABUN,2001,5487,7599,-1.008734602,,
2008,02005,GEORGIA,RANDOLPH,1833,1370,3215,0.291143229,,
2008,02006,GEORGIA,RICHMOND,52100,26842,79333,0.663197124,,
2008,02007,GEORGIA,ROCKDALE,20526,16921,37706,0.193136921,,
2008,02008,GEORGIA,SCHLEY,479,1252,1738,-0.960796954,,
2008,02009,GEORGIA,SCREVEN,3024,3423,6481,-0.123936901,,
2008,02010,GEORGIA,SEMINOLE,1660,2315,3996,-0.332592085,,
2008,02011,GEORGIA,SPALDING,10141,14885,25255,-0.383767382,,
2008,02012,GEORGIA,STEPHENS,2705,7689,10517,-1.044688824,,
2008,02013,GEORGIA,STEWART,1305,783,2105,0.510825624,,
2008,02014,GEORGIA,SUMTER,6454,5717,12235,0.121255901,,
2008,02015,GEORGIA,TALBOT,2369,1301,3700,0.599334726,,
2008,02016,GEORGIA,TALIAFERRO,643,339,990,0.640144617,,
2008,02017,GEORGIA,TATTNALL,1932,4730,6714,-0.895369467,,
2008,02018,GEORGIA,TAYLOR,1536,2021,3583,-0.274410804,,
2008,02019,GEORGIA,TELFAIR,1862,2486,4374,-0.289023814,,
2008,02020,GEORGIA,TERRELL,2501,1890,4416,0.280113823,,
2008,02021,GEORGIA,THOMAS,7720,10642,18459,-0.320994072,,
2008,02022,GEORGIA,TIFT,4749,9431,14257,-0.686068066,,
2008,02023,GEORGIA,TOOMBS,2964,6658,9688,-0.809279432,,
2008,02024,GEORGIA,TOWNS,1391,4292,5739,-1.126729912,,
2008,02025,GEORGIA,TREUTLEN,1112,1826,2954,-0.495967586,,
2008,02026,GEORGIA,TROUP,10455,15391,26028,-0.38670259,,
2008,02027,GEORGIA,TURNER,1427,2096,3553,-0.384456428,,
2008,02028,GEORGIA,TWIGGS,2402,2087,4519,0.140574096,,
2008,02029,GEORGIA,UNION,2486,8013,10634,-1.17039023,,
2008,02030,GEORGIA,UPSON,4061,7291,11421,-0.585211462,,
2008,02031,GEORGIA,WALKER,6095,17110,23542,-1.032194325,,
2008,02032,GEORGIA,WALTON,8469,27253,36026,-1.168751169,,
2008,02033,GEORGIA,WARE,4034,8311,12416,-0.722821499,,
2008,02034,GEORGIA,WARREN,1554,1087,2660,0.357410644,,
2008,02035,GEORGIA,WASHINGTON,4607,4216,8863,0.088690075,,
2008,02036,GEORGIA,WAYNE,2858,7601,10560,-0.978157738,,
2008,02037,GEORGIA,WEBSTER,515,588,1111,-0.132560047,,
2008,02038,GEORGIA,WHEELER,794,1408,2210,-0.572842075,,
2008,02039,GEORGIA,WHITE,2174,8467,10761,-1.359607466,,
2008,02040,GEORGIA,WHITFIELD,8167,19230,27677,-0.856369915,,
2008,02099,GEORGIA,WILCOX,978,2159,3163,-0.79189076,,
2008,04001,GEORGIA,WILKES,2315,2705,5052,-0.155692225,,
2008,04003,GEORGIA,WILKINSON,2298,2349,4673,-0.021950526,,
2008,04005,GEORGIA,WORTH,2542,5780,8370,-0.82145251,,
2008,04007,HAWAII,HAWAII,50819,14866,66916,1.229193574,,
2008,04009,HAWAII,HONOLULU,214239,88164,306813,0.887893498,,
2008,04011,HAWAII,KAUAI,20416,6245,27224,1.184537764,,
2008,04012,HAWAII,MAUI,39727,11154,51789,1.270232879,,
2008,04013,IDAHO,ADA,82236,93328,179402,-0.126527008,,
2008,04015,IDAHO,ADAMS,728,1517,2320,-0.734188931,,
2008,04017,IDAHO,BANNOCK,14792,19356,35105,-0.268915955,,
2008,04019,IDAHO,BEAR LAKE,502,2377,2943,-1.554994348,,
2008,04021,IDAHO,BENEWAH,1407,2646,4164,-0.631589288,,
2008,04023,IDAHO,BINGHAM,4424,12230,17155,-1.016847685,,
2008,04025,IDAHO,BLAINE,6947,3439,10571,0.70312918,,
2008,04027,IDAHO,BOISE,1240,2433,3773,-0.674013684,,
2008,05001,IDAHO,BONNER,7840,11145,19547,-0.351752132,,
2008,05003,IDAHO,BONNEVILLE,11417,29334,41703,-0.94364378,,
2008,05005,IDAHO,BOUNDARY,1484,3078,4733,-0.729538891,,
2008,05007,IDAHO,BUTTE,318,1056,1410,-1.200192081,,
2008,05009,IDAHO,CAMAS,187,422,618,-0.813896697,,
2008,05011,IDAHO,CANYON,20147,42752,64246,-0.752360584,,
2008,05013,IDAHO,CARIBOU,553,2656,3302,-1.569218509,,
2008,05015,IDAHO,CASSIA,1332,6309,7842,-1.555295613,,
2008,05017,IDAHO,CLARK,64,305,375,-1.561428693,,
2008,05019,IDAHO,CLEARWATER,1211,2569,3906,-0.752070254,,
2008,05021,IDAHO,CUSTER,611,1694,2352,-1.019750916,,
2008,05023,IDAHO,ELMORE,2591,5665,8436,-0.782262993,,
2008,05025,IDAHO,FRANKLIN,600,4246,5073,-1.956802987,,
2008,05027,IDAHO,FREMONT,1065,4700,5880,-1.48458771,,
2008,05029,IDAHO,GEM,2166,5585,7947,-0.947202284,,
2008,05031,IDAHO,GOODING,1489,3765,5391,-0.927643108,,
2008,05033,IDAHO,IDAHO,2017,5895,8210,-1.072493275,,
2008,05035,IDAHO,JEFFERSON,1641,8540,10441,-1.649455196,,
2008,05037,IDAHO,JEROME,1794,4897,6847,-1.004175009,,
2008,05039,IDAHO,KOOTENAI,22120,38387,61932,-0.551236684,,
2008,05041,IDAHO,LATAH,9195,7988,17714,0.140719443,,
2008,05043,IDAHO,LEMHI,1061,2938,4105,-1.018517218,,
2008,05045,IDAHO,LEWIS,479,1275,1804,-0.97900086,,
2008,05047,IDAHO,LINCOLN,545,1232,1870,-0.815608349,,
2008,05049,IDAHO,MADISON,1627,11131,13057,-1.92299618,,
2008,05051,IDAHO,MINIDOKA,1630,5087,6890,-1.138108251,,
2008,05053,IDAHO,NEZ PERCE,7123,10357,17823,-0.374333635,,
2008,05055,IDAHO,ONEIDA,381,1724,2162,-1.509603076,,
2008,05057,IDAHO,OWYHEE,944,3024,4058,-1.164209571,,
2008,05059,IDAHO,PAYETTE,2415,5988,8613,-0.908058179,,
2008,05061,IDAHO,POWER,1027,1754,2842,-0.535256963,,
2008,05063,IDAHO,SHOSHONE,2521,2953,5666,-0.158165955,,
2008,05065,IDAHO,TETON,2302,2263,4658,0.017086944,,
2008,05067,IDAHO,TWIN FALLS,8621,19032,28344,-0.791920686,,
2008,05069,IDAHO,VALLEY,2405,2772,5296,-0.142019178,,
2008,05071,IDAHO,WASHINGTON,1241,3168,4506,-0.937182968,,
2008,05073,ILLINOIS,ADAMS,11794,18711,30823,-0.461520659,,
2008,05075,ILLINOIS,ALEXANDER,2189,1692,3937,0.257533557,,
2008,05077,ILLINOIS,BOND,3843,3947,7924,-0.026702485,,
2008,05079,ILLINOIS,BOONE,11333,10403,22157,0.085624598,,
2008,05081,ILLINOIS,BROWN,986,1544,2569,-0.448475376,,
2008,05083,ILLINOIS,BUREAU,8889,7911,17113,0.116560361,,
2008,05085,ILLINOIS,CALHOUN,1423,1221,2699,0.153097124,,
2008,05087,ILLINOIS,CARROLL,3965,3596,7674,0.097683738,,
2008,05089,ILLINOIS,CASS,2690,2617,5408,0.02751257,,
2008,05091,ILLINOIS,CHAMPAIGN,48597,33871,84143,0.36100261,,
2008,05093,ILLINOIS,CHRISTIAN,6918,7872,15100,-0.129185449,,
2008,05095,ILLINOIS,CLARK,3742,4409,8288,-0.164027679,,
2008,05097,ILLINOIS,CLAY,2425,3926,6454,-0.481789571,,
2008,05099,ILLINOIS,CLINTON,7657,9357,17314,-0.200504464,,
2008,05101,ILLINOIS,COLES,11716,10978,23076,0.065062159,,
2008,05103,ILLINOIS,COOK,1629024,487736,2137466,1.205962066,,
2008,05105,ILLINOIS,CRAWFORD,3883,5070,9129,-0.266732767,,
2008,05107,ILLINOIS,CUMBERLAND,2055,3156,5321,-0.429029555,,
2008,05109,ILLINOIS,DEKALB,25784,18266,44818,0.344712736,,
2008,05111,ILLINOIS,DE WITT,3308,4348,7801,-0.273372192,,
2008,05113,ILLINOIS,DOUGLAS,3228,5005,8356,-0.438574662,,
2008,05115,ILLINOIS,DUPAGE,228698,183626,417973,0.219501276,,
2008,05117,ILLINOIS,EDGAR,3743,4398,8255,-0.161262463,,
2008,05119,ILLINOIS,EDWARDS,1140,2137,3350,-0.628374714,,
2008,05121,ILLINOIS,EFFINGHAM,5262,11323,16835,-0.766324873,,
2008,05123,ILLINOIS,FAYETTE,3967,5499,9680,-0.326556116,,
2008,05125,ILLINOIS,FORD,2227,4079,6386,-0.605196472,,
2008,05127,ILLINOIS,FRANKLIN,8880,9404,18641,-0.057333574,,
2008,05129,ILLINOIS,FULTON,9732,6251,16323,0.442677974,,
2008,05131,ILLINOIS,GALLATIN,1587,1212,2859,0.269573554,,
2008,05133,ILLINOIS,GREENE,2619,3053,5807,-0.153332148,,
2008,05135,ILLINOIS,GRUNDY,11063,10687,22171,0.034578158,,
2008,05137,ILLINOIS,HAMILTON,1796,2353,4264,-0.27012914,,
2008,05139,ILLINOIS,HANCOCK,4141,5161,9469,-0.220193055,,
2008,05141,ILLINOIS,HARDIN,892,1330,2255,-0.399468089,,
2008,05143,ILLINOIS,HENDERSON,2215,1541,3814,0.362820847,,
2008,05145,ILLINOIS,HENRY,13181,11263,24785,0.157253382,,
2008,05147,ILLINOIS,IROQUOIS,4643,8695,13596,-0.627387439,,
2008,05149,ILLINOIS,JACKSON,15248,9687,25532,0.453663566,,
2008,06001,ILLINOIS,JASPER,2063,2964,5131,-0.362378473,,
2008,06003,ILLINOIS,JEFFERSON,7462,9302,17141,-0.220405956,,
2008,06005,ILLINOIS,JERSEY,5042,5329,10583,-0.055360775,,
2008,06007,ILLINOIS,JO DAVIESS,6403,5170,11750,0.213893942,,
2008,06009,ILLINOIS,JOHNSON,1871,3912,5901,-0.737575705,,
2008,06011,ILLINOIS,KANE,106756,83963,193299,0.240169631,,
2008,06013,ILLINOIS,KANKAKEE,24750,22527,48016,0.094110899,,
2008,06015,ILLINOIS,KENDALL,24742,21380,46631,0.146046299,,
2008,06017,ILLINOIS,KNOX,14191,9419,23988,0.409879035,,
2008,06019,ILLINOIS,LAKE,177242,118545,299105,0.402223395,,
2008,06021,ILLINOIS,LASALLE,27443,21872,50185,0.226903846,,
2008,06023,ILLINOIS,LAWRENCE,3016,3403,6536,-0.120725945,,
2008,06025,ILLINOIS,LEE,7765,8258,16318,-0.061555971,,
2008,06027,ILLINOIS,LIVINGSTON,6189,9191,15625,-0.395451222,,
2008,06029,ILLINOIS,LOGAN,5250,7429,12896,-0.347163184,,
2008,06031,ILLINOIS,MCDONOUGH,6783,6055,13042,0.113535105,,
2008,06033,ILLINOIS,MCHENRY,72288,64845,139268,0.108658333,,
2008,06035,ILLINOIS,MCLEAN,37689,36767,75750,0.024767571,,
2008,06037,ILLINOIS,MACON,25487,24948,51216,0.02137486,,
2008,06039,ILLINOIS,MACOUPIN,12090,9891,22373,0.200753412,,
2008,06041,ILLINOIS,MADISON,68979,57177,128334,0.187650391,,
2008,06043,ILLINOIS,MARION,8345,8691,17364,-0.04062545,,
2008,06045,ILLINOIS,MARSHALL,3081,3145,6333,-0.020559671,,
2008,06047,ILLINOIS,MASON,3542,3141,6808,0.120150319,,
2008,06049,ILLINOIS,MASSAC,2693,4371,7186,-0.484336002,,
2008,06051,ILLINOIS,MENARD,2706,3672,6464,-0.305264943,,
2008,06053,ILLINOIS,MERCER,4887,3833,8848,0.242930832,,
2008,06055,ILLINOIS,MONROE,7953,9881,18083,-0.217064505,,
2008,06057,ILLINOIS,MONTGOMERY,6491,6150,12871,0.05396452,,
2008,06059,ILLINOIS,MORGAN,7467,7591,15353,-0.016470023,,
2008,06061,ILLINOIS,MOULTRIE,2668,3471,6260,-0.263113609,,
2008,06063,ILLINOIS,OGLE,11253,13144,24850,-0.155330621,,
2008,06065,ILLINOIS,PEORIA,45906,34579,81704,0.283349266,,
2008,06067,ILLINOIS,PERRY,4701,5086,9995,-0.078716415,,
2008,06069,ILLINOIS,PIATT,3859,4991,8999,-0.257228208,,
2008,06071,ILLINOIS,PIKE,3024,4457,7616,-0.387895436,,
2008,06073,ILLINOIS,POPE,845,1343,2231,-0.463324569,,
2008,06075,ILLINOIS,PULASKI,1638,1593,3270,0.027856955,,
2008,06077,ILLINOIS,PUTNAM,1900,1378,3337,0.321220714,,
2008,06079,ILLINOIS,RANDOLPH,7395,7538,15202,-0.019152799,,
2008,06081,ILLINOIS,RICHLAND,3181,4329,7650,-0.308140956,,
2008,06083,ILLINOIS,ROCK ISLAND,42210,25364,68401,0.509326314,,
2008,06085,ILLINOIS,ST. CLAIR,76160,47958,125744,0.462510763,,
2008,06087,ILLINOIS,SALINE,5083,6099,11428,-0.182223185,,
2008,06089,ILLINOIS,SANGAMON,51300,46945,99828,0.088714048,,
2008,06091,ILLINOIS,SCHUYLER,1900,1833,3823,0.035899917,,
2008,06093,ILLINOIS,SCOTT,1090,1455,2600,-0.288828204,,
2008,06095,ILLINOIS,SHELBY,4245,6396,10868,-0.409930975,,
2008,06097,ILLINOIS,STARK,1357,1513,2907,-0.108818054,,
2008,06099,ILLINOIS,STEPHENSON,11349,9909,21605,0.135686199,,
2008,06101,ILLINOIS,TAZEWELL,29384,33247,63854,-0.123514229,,
2008,06103,ILLINOIS,UNION,3918,5003,9116,-0.244456413,,
2008,06105,ILLINOIS,VERMILION,16246,16054,32872,0.011888685,,
2008,06107,ILLINOIS,WABASH,2462,3254,5782,-0.278910981,,
2008,06109,ILLINOIS,WARREN,4286,3637,8029,0.164194731,,
2008,06111,ILLINOIS,WASHINGTON,3342,4473,7932,-0.291489894,,
2008,06113,ILLINOIS,WAYNE,2547,5390,8071,-0.749629189,,
2008,06115,ILLINOIS,WHITE,3315,3987,7453,-0.184581445,,
2008,08001,ILLINOIS,WHITESIDE,15607,10883,26906,0.360517593,,
2008,08003,ILLINOIS,WILL,160406,122597,286420,0.268805548,,
2008,08005,ILLINOIS,WILLIAMSON,12914,17387,30821,-0.297410806,,
2008,08007,ILLINOIS,WINNEBAGO,70034,53886,126031,0.262110134,,
2008,08009,ILLINOIS,WOODFORD,6999,12191,19483,-0.554930693,,
2008,08011,INDIANA,ADAMS,4928,8404,13513,-0.533774557,,
2008,08013,INDIANA,ALLEN,71263,77793,150324,-0.087674194,,
2008,08014,INDIANA,BARTHOLOMEW,13567,17067,31043,-0.229506401,,
2008,08015,INDIANA,BENTON,1563,2183,3814,-0.334093026,,
2008,08017,INDIANA,BLACKFORD,2677,2690,5441,-0.004844429,,
2008,08019,INDIANA,BOONE,9752,16622,26647,-0.533254727,,
2008,08021,INDIANA,BROWN,3854,4060,8055,-0.052071404,,
2008,08023,INDIANA,CARROLL,3736,4858,8736,-0.26261131,,
2008,08025,INDIANA,CASS,7011,8346,15653,-0.174302038,,
2008,08027,INDIANA,CLARK,21953,25326,47725,-0.142927732,,
2008,08029,INDIANA,CLAY,4954,6267,11395,-0.23510244,,
2008,08031,INDIANA,CLINTON,5307,6919,12392,-0.265244547,,
2008,08033,INDIANA,CRAWFORD,2286,2393,4744,-0.045744244,,
2008,08035,INDIANA,DAVIESS,3370,7098,10586,-0.74490031,,
2008,08037,INDIANA,DEARBORN,7123,14886,22217,-0.737092189,,
2008,08039,INDIANA,DECATUR,3892,6449,10488,-0.505001916,,
2008,08041,INDIANA,DEKALB,7175,9780,17149,-0.309736722,,
2008,08043,INDIANA,DELAWARE,28384,20916,49863,0.30531119,,
2008,08045,INDIANA,DUBOIS,8748,9526,18565,-0.0851998,,
2008,08047,INDIANA,ELKHART,31398,39396,71458,-0.226920092,,
2008,08049,INDIANA,FAYETTE,4389,4917,9462,-0.113597178,,
2008,08051,INDIANA,FLOYD,16263,19957,36537,-0.20468737,,
2008,08053,INDIANA,FOUNTAIN,3094,4158,7410,-0.295569437,,
2008,08055,INDIANA,FRANKLIN,3404,7018,10610,-0.723527066,,
2008,08057,INDIANA,FULTON,3702,5147,9006,-0.329540807,,
2008,08059,INDIANA,GIBSON,6455,8449,15095,-0.269193067,,
2008,08061,INDIANA,GRANT,11293,14734,26299,-0.265974684,,
2008,08063,INDIANA,GREENE,5709,7691,13629,-0.298006937,,
2008,08065,INDIANA,HAMILTON,49704,78401,129064,-0.45575127,,
2008,08067,INDIANA,HANCOCK,11874,22008,34253,-0.617054888,,
2008,08069,INDIANA,HARRISON,7288,10551,18091,-0.369991482,,
2008,08071,INDIANA,HENDRICKS,24548,39728,64955,-0.481425844,,
2008,08073,INDIANA,HENRY,10059,10896,21319,-0.079927993,,
2008,08075,INDIANA,HOWARD,17871,20248,38624,-0.124876736,,
2008,08077,INDIANA,HUNTINGTON,5843,10291,16328,-0.566025363,,
2008,08079,INDIANA,JACKSON,7354,9726,17374,-0.279558329,,
2008,08081,INDIANA,JASPER,5044,7669,12875,-0.418986811,,
2008,08083,INDIANA,JAY,3748,4401,8315,-0.160609423,,
2008,08085,INDIANA,JEFFERSON,6255,7053,13490,-0.120071914,,
2008,08087,INDIANA,JENNINGS,5312,6261,11839,-0.164371505,,
2008,08089,INDIANA,JOHNSON,21553,36487,58644,-0.526441015,,
2008,08091,INDIANA,KNOX,7569,8639,16424,-0.132225877,,
2008,08093,INDIANA,KOSCIUSKO,9236,20488,30134,-0.796730457,,
2008,08095,INDIANA,LAGRANGE,3663,5702,9491,-0.442534507,,
2008,08097,INDIANA,LAKE,139301,67742,208757,0.720930688,,
2008,08099,INDIANA,LAPORTE,28258,17918,46919,0.455570809,,
2008,08101,INDIANA,LAWRENCE,7208,11018,18534,-0.424338779,,
2008,08103,INDIANA,MADISON,30152,26403,57340,0.132773616,,
2008,08105,INDIANA,MARION,241987,134313,379362,0.588711109,,
2008,08107,INDIANA,MARSHALL,7889,10406,18550,-0.276913179,,
2008,08109,INDIANA,MARTIN,1706,3122,4903,-0.604322373,,
2008,08111,INDIANA,MIAMI,5564,8312,14113,-0.40138298,,
2008,08113,INDIANA,MONROE,41450,21118,63215,0.674362124,,
2008,08115,INDIANA,MONTGOMERY,6013,9060,15285,-0.409945328,,
2008,08117,INDIANA,MORGAN,10330,18129,28811,-0.562460583,,
2008,08119,INDIANA,NEWTON,2625,3301,6045,-0.229144557,,
2008,08121,INDIANA,NOBLE,7064,9673,16974,-0.314327036,,
2008,08123,INDIANA,OHIO,1158,1713,2918,-0.39155184,,
2008,08125,INDIANA,ORANGE,3390,4536,8086,-0.291215645,,
2008,09001,INDIANA,OWEN,3570,4415,8170,-0.212442238,,
2008,09003,INDIANA,PARKE,2924,3909,6964,-0.290329045,,
2008,09005,INDIANA,PERRY,5141,3202,8490,0.473471998,,
2008,09007,INDIANA,PIKE,2700,3221,6028,-0.176440097,,
2008,09009,INDIANA,PORTER,39178,33857,73916,0.145969592,,
2008,09011,INDIANA,POSEY,5828,6804,12771,-0.154836786,,
2008,09013,INDIANA,PULASKI,2466,3388,5964,-0.317642372,,
2008,09015,INDIANA,PUTNAM,6334,8086,14646,-0.244202223,,
2008,01001,INDIANA,RANDOLPH,4839,5788,10808,-0.179078721,,
2008,01003,INDIANA,RIPLEY,4187,7794,12188,-0.62136972,,
2008,01005,INDIANA,RUSH,3229,4271,7629,-0.2796755,,
2008,01007,INDIANA,ST. JOSEPH,68710,48510,118389,0.348124787,,
2008,01009,INDIANA,SCOTT,4271,4445,8877,-0.039931877,,
2008,01011,INDIANA,SHELBY,6987,10333,17574,-0.391291378,,
2008,01013,INDIANA,SPENCER,5039,5001,10181,0.007569757,,
2008,01015,INDIANA,STARKE,4778,4473,9466,0.065962724,,
2008,01017,INDIANA,STEUBEN,6284,7674,14146,-0.199831271,,
2008,01019,INDIANA,SULLIVAN,4284,4343,8782,-0.013678201,,
2008,01021,INDIANA,SWITZERLAND,1638,1940,3640,-0.169211988,,
2008,01023,INDIANA,TIPPECANOE,37781,29822,68436,0.236559955,,
2008,01025,INDIANA,TIPTON,3250,4452,7827,-0.314698437,,
2008,01027,INDIANA,UNION,1224,2061,3348,-0.521067118,,
2008,01029,INDIANA,VANDERBURGH,39423,37512,77656,0.049688521,,
2008,01031,INDIANA,VERMILLION,4003,3010,7135,0.285104001,,
2008,01033,INDIANA,VIGO,25040,18121,43706,0.32340306,,
2008,01035,INDIANA,WABASH,5456,8238,13871,-0.412041675,,
2008,01037,INDIANA,WARREN,1755,2166,3998,-0.210413292,,
2008,01039,INDIANA,WARRICK,12329,16013,28665,-0.261446681,,
2008,01041,INDIANA,WASHINGTON,4562,6519,11305,-0.356959866,,
2008,01043,INDIANA,WAYNE,13459,14558,28562,-0.078492643,,
2008,01045,INDIANA,WELLS,4403,8504,13073,-0.658250514,,
2008,01047,INDIANA,WHITE,4839,5731,10767,-0.169181948,,
2008,01049,INDIANA,WHITLEY,5862,9124,15188,-0.442417462,,
2008,01051,IOWA,ADAIR,1924,2060,4053,-0.068299631,,
2008,01053,IOWA,ADAMS,1118,1046,2206,0.066568009,,
2008,01055,IOWA,ALLAMAKEE,3971,2965,7059,0.29214092,,
2008,01057,IOWA,APPANOOSE,2970,3086,6176,-0.038313801,,
2008,01059,IOWA,AUDUBON,1739,1634,3435,0.062279239,,
2008,01061,IOWA,BENTON,7058,6447,13712,0.090546819,,
2008,01063,IOWA,BLACK HAWK,39184,24662,64775,0.463004903,,
2008,01065,IOWA,BOONE,7356,6293,13929,0.156078402,,
2008,01067,IOWA,BREMER,6940,5741,12871,0.189668363,,
2008,01069,IOWA,BUCHANAN,6050,4139,10338,0.379604059,,
2008,01071,IOWA,BUENA VISTA,4075,4223,8418,-0.035675029,,
2008,01073,IOWA,BUTLER,3364,3700,7166,-0.095202078,,
2008,01075,IOWA,CALHOUN,2341,2741,5195,-0.157744629,,
2008,01077,IOWA,CARROLL,5302,4922,10387,0.074369156,,
2008,01079,IOWA,CASS,3211,4006,7350,-0.221210822,,
2008,01081,IOWA,CEDAR,5221,4289,9665,0.196635349,,
2008,01083,IOWA,CERRO GORDO,14405,9375,24140,0.429528797,,
2008,01085,IOWA,CHEROKEE,2890,3372,6365,-0.154249538,,
2008,01087,IOWA,CHICKASAW,3923,2557,6583,0.428021971,,
2008,01089,IOWA,CLARKE,2218,2118,4443,0.046133642,,
2008,01091,IOWA,CLAY,3925,4355,8398,-0.103958259,,
2008,01093,IOWA,CLAYTON,5195,3651,8989,0.352695522,,
2008,01095,IOWA,CLINTON,15018,9324,24719,0.476657761,,
2008,01097,IOWA,CRAWFORD,3715,3345,7191,0.104911985,,
2008,01099,IOWA,DALLAS,15149,16954,32640,-0.112569271,,
2008,01101,IOWA,DAVIS,1680,2029,3815,-0.188749267,,
2008,01103,IOWA,DECATUR,1986,2020,4102,-0.016974946,,
2008,01105,IOWA,DELAWARE,4649,4113,8901,0.122499453,,
2008,01107,IOWA,DES MOINES,12462,7721,20570,0.478740125,,
2008,01109,IOWA,DICKINSON,4625,5162,9906,-0.10984773,,
2008,01111,IOWA,DUBUQUE,28611,18651,47953,0.427891495,,
2008,01113,IOWA,EMMET,2570,2373,5015,0.079750921,,
2008,01115,IOWA,FAYETTE,5908,4205,10259,0.340033071,,
2008,01117,IOWA,FLOYD,4822,3051,8091,0.457719374,,
2008,01119,IOWA,FRANKLIN,2575,2501,5148,0.029158882,,
2008,01121,IOWA,FREMONT,1848,1989,3894,-0.073528027,,
2008,01123,IOWA,GREENE,2371,2349,4804,0.009322101,,
2008,01125,IOWA,GRUNDY,2790,3945,6828,-0.346407358,,
2008,01127,IOWA,GUTHRIE,2625,3074,5847,-0.157898749,,
2008,01129,IOWA,HAMILTON,4018,3913,8078,0.026479923,,
2008,01131,IOWA,HANCOCK,2805,3016,5930,-0.072527911,,
2008,01133,IOWA,HARDIN,4393,4315,8859,0.01791504,,
2008,02001,IOWA,HARRISON,3555,3909,7578,-0.094926524,,
2008,02002,IOWA,HENRY,4349,4822,9377,-0.103242846,,
2008,02003,IOWA,HOWARD,2941,1722,4728,0.535263254,,
2008,02004,IOWA,HUMBOLDT,2160,2895,5122,-0.292876889,,
2008,02005,IOWA,IDA,1454,2036,3547,-0.33666872,,
2008,02006,IOWA,IOWA,4202,4188,8546,0.003337309,,
2008,02007,IOWA,JACKSON,6102,3673,9955,0.507607819,,
2008,02008,IOWA,JASPER,10250,8794,19421,0.153208035,,
2008,02009,IOWA,JEFFERSON,5070,3324,8631,0.422171941,,
2008,02010,IOWA,JOHNSON,51027,20732,72975,0.900676504,,
2008,02011,IOWA,JONES,5446,4405,10004,0.212141135,,
2008,02012,IOWA,KEOKUK,2518,2712,5361,-0.074221434,,
2008,02013,IOWA,KOSSUTH,4625,4329,9097,0.066139803,,
2008,02014,IOWA,LEE,9821,7062,17224,0.329794653,,
